"S_Participant_ID","S_Age","S_EN_Level","S_EN_Exposure","S_L1","S_L2s","S_Regional_Background","Q_List","Q_Lemma","Q_Lemma_HasRhymes","A_Gender","A_Pl_Form","A_Pl_Suffix","A_Pl_Suffix3"
"7c0fc0869e9e0065f0f37f63c511e082ed2390b2","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Russich B1, Japanisch B2","41065, Mönchengladbach, DEU","L1","Pleik","NR","Neut.","Pleike","e","e"
"8dd39825b501a3746b5dd42f4a5e07de402c564b","18-24","C1","5-10 Stunden pro Woche","Deutsch","Spanisch B1","6700","L1","Pleik","NR","Masc.","Pleiken","en","en"
"001e1b0e801eee396e22e03be505ee3b900ddb55","25-34","B1","1-2 Stunden pro Woche","Deutsch","Nein","Mecklenburg Vorpommern, D","L1","Pleik","NR","Masc.","Pleike","e","e"
"d70cb7dfb0fb7ae886bc70463c33a4e34255059e","25-34","C1","5-10 Stunden pro Woche","Deutsch, Spanisch","Spanisch (Muttersprache), Französisch (B1)","90480, Nürnberg, DE","L1","Pleik","NR","Neut.","Pleike","e","e"
"535ebc6d2e6e27d48902628dc3b81b817602f0b8","45-54","C1","2-5 Stunden pro Woche","Deutsch","Nein","59759, Arnsberg, DE","L1","Pleik","NR","Masc.","Pleiker","er","other"
"f8f1667f5c8ed532a0e8d8e7fbd46d52392c08db","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B2","7100 Neusiedl am See, AT","L1","Pleik","NR","Masc.","Pleiken","en","en"
"e432c6a2ac9027a9ddc230e41db91069613ed605","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","nein","01097, Dresden, GER","L1","Pleik","NR","Masc.","Pleiken","en","en"
"d74ac6520811b69ac953a825b4fe399f8428a9ad","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch A2","NRW, D","L1","Pleik","NR","Neut.","Pleiken","en","en"
"3d3d24cceb140b9c9be154d39c29112b64f296a1","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch und Italienisch ","Italienisch (Muttersprache) ","39100, Bozen, IT ","L1","Pleik","NR","Masc.","Pleiken","en","en"
"8d2b7a1190706adf19e6849498064d17d7d1999f","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch B2","1220, Wien, AT","L1","Pleik","NR","Neut.","Pleiken","en","en"
"c4479ea82dd6e94f360c33876f30f6c80521b8e3","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","Italienisch B2, Spanisch A1, Franzöisch A2","39028, Schlanders, IT","L1","Pleik","NR","Masc.","Pleiks","s","other"
"6cbc6d65535f6339016aafc43a83900f9c13af28","25-34","B2","2-5 Stunden pro Woche","Deutsch","Bokmål (A1)","31582, NIenburg, D","L1","Pleik","NR","Neut.","Pleike","e","e"
"ad5e7c53a9213303fc764bd56ab83500b3a1760a","45-54","B1","2-5 Stunden pro Woche","Deutsch","","01591 Riesa, DE","L1","Pleik","NR","Masc.","Pleike","e","e"
"f5c6fd46adf6f740e3f1eae3fa2917a28b826064","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","","50827, Pulheim, DE","L1","Pleik","NR","Neut.","Pleiken","en","en"
"e235f2ee53ff0b0aa775e0ba41f3497672a5e112","25-34","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","Deutsch, English","Nein","1230,Wien,AT","L1","Pleik","NR","Masc.","Pleiken","en","en"
"ddde3abd10ff294e2a6cf2680d92cbf65c3c2b94","35-44","B2","Weniger als eine Stunde pro Woche","deutsch, polnisch"," polnisch, zweite Muttersprache","27576","L1","Pleik","NR","Masc.","Pleike","e","e"
"ae3ec25f0758920c3cc04de6a7934bce2e5e0551","18-24","B2","1-2 Stunden pro Woche","Deutsch","serbisch (Muttersprache)","Deutschland","L1","Pleik","NR","Masc.","Pleike","e","e"
"59a8d9ededa5cb1cb43b7c37c32368d194f6eae2","35-44","C1","Mehr als 10 Stunden pro Woche","Deutsch","nein","60313 Frankfurt","L1","Pleik","NR","Fem.","Pleiken","en","en"
"de79b73d97e7ef83d9228345644dc63e17255fef","55-64","A1","Weniger als eine Stunde pro Woche","Deutsch","","42283 Wuppertal D","L1","Pleik","NR","Neut.","Pleike","e","e"
"256f294d6d3d90314fe479206912780f047122de","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B2","77694, Kehl, DE","L1","Pleik","NR","Masc.","Pleike","e","e"
"1a1b800b9340c94010272a7b85e448bf725d1dfb","35-44","C1","5-10 Stunden pro Woche","deutsch","","24159, Kiel, DE","L1","Pleik","NR","Masc.","Pleiken","en","en"
"2ede7c6f0df284edacf8b10f7f7e064d075f08e3","35-44","B1","Mehr als 10 Stunden pro Woche","Deutsch","","21075, Hamburg, DE","L1","Pleik","NR","Masc.","Pleiken","en","en"
"3272af342649ba4651cc316aba2bf38e79dc94f3","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B1, Spanisch A2","33104, Paderborn, DE","L1","Pleik","NR","Neut.","Pleike","e","e"
"7ab3f08e03377516ec9b701752047fa09b4bffee","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B2, Spanisch A2","10585, Berlin, DE","L1","Pleik","NR","Neut.","Pleike","e","e"
"33a84a335ecbd4ced5daee155eb152cd2c27b9d4","25-34","B2","5-10 Stunden pro Woche","Deutsch","","86500","L1","Pleik","NR","Masc.","Pleiken","en","en"
"451bac7f5a9206d810ad168bc1b9228645641a20","18-24","B2","Mehr als 10 Stunden pro Woche","Deutsch","Nein","28790, Schwanewede, DE","L1","Pleik","NR","Neut.","Pleiks","s","other"
"fed1895dee7ac9067949742534b7279aaad4b019","25-34","C1","2-5 Stunden pro Woche","Deutsch","NEIN","47589","L1","Snauk","NR","Masc.","Snauke","e","e"
"6b216c8da0e04b4b7fd70c88e3a005535bcb86e9","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B2, Spanisch A1","1020, Wien, AT","L1","Snauk","NR","Neut.","Snäuke","e","e"
"b9dc918c9ebe976e1a5d1cd291de6696bf9dcc07","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch, Russisch","Französisch (A1), Japanisch (A1)","66564, Ottweiler, DE","L1","Snauk","NR","Masc.","Snauks","s","other"
"6774b9ea9ef5b5b98bd47960ee46760a63bec204","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Japanisch B1, Spanisch A2","35091, Cölbe, DE","L1","Snauk","NR","Neut.","Snauken","en","en"
"20b4bbf05277c28e39f28aaf5a4aadab8659ce70","18-24","C1","5-10 Stunden pro Woche","Deutsch","Französisch, Spanisch auf B-Niveau","Bayern","L1","Snauk","NR","Masc.","Snauks ","s","other"
"8ea2161b494fadc0368c0886603c9362ecfba340","55-64","C2","Mehr als 10 Stunden pro Woche","Deutsch","","13051","L1","Snauk","NR","Masc.","Snäuke","e","e"
"dc9586f0f1c0e113ca4507ce1bf7820f15618d55","18-24","B2","Mehr als 10 Stunden pro Woche","Deutsch und Spanisch","Spanisch (B1)","40477, Düsseldorf, AT","L1","Snauk","NR","Masc.","Snauks","s","other"
"a38fa2aa8166909971a843c3113f4e882fb25df7","18-24","B1","Weniger als eine Stunde pro Woche","deutsch","Niederländisch B2","46397","L1","Snauk","NR","Masc.","Snauke","e","e"
"c4a4251951c75e33ec034ab08eeb5223ba333a27","18-24","A1","Mehr als 10 Stunden pro Woche","Deutsch, Persisch","Persisch Muttersprache","89077 Ulm","L1","Snauk","NR","Neut.","Snauken","en","en"
"2c34404042bfe8990d912039a25d8eeb09d5c257","35-44","C2","5-10 Stunden pro Woche","Deutsch","Französisch B1","45147, Essen, DE","L1","Snauk","NR","Neut.","Snäuke","e","e"
"83d495cd08b594bdc3fbc234c5ad4e59756d148d","65+","C1","Weniger als eine Stunde pro Woche","Deutsch","Französisch C1","8000 Zürich","L1","Snauk","NR","Masc.","Snauken","en","en"
"9c03e393013510aef4570c49a9e43d4023a601fb","55-64","B2","2-5 Stunden pro Woche","deutsch","","31303 Burgdorf, D","L1","Snauk","NR","Masc.","Snauke","e","e"
"c7ce3bca76d9d2aec9282355bb8bfc7420777ef3","35-44","C2","Mehr als 10 Stunden pro Woche","Deutsch","Franzoesisch A1","01796, Pirna, D","L1","Snauk","NR","Neut.","Snaeuke","e","e"
"7c0fc0869e9e0065f0f37f63c511e082ed2390b2","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Russich B1, Japanisch B2","41065, Mönchengladbach, DEU","L1","Snauk","NR","Masc.","Snauke","e","e"
"8dd39825b501a3746b5dd42f4a5e07de402c564b","18-24","C1","5-10 Stunden pro Woche","Deutsch","Spanisch B1","6700","L1","Snauk","NR","Masc.","Snäuke","e","e"
"001e1b0e801eee396e22e03be505ee3b900ddb55","25-34","B1","1-2 Stunden pro Woche","Deutsch","Nein","Mecklenburg Vorpommern, D","L1","Snauk","NR","Masc.","Snauke","e","e"
"d70cb7dfb0fb7ae886bc70463c33a4e34255059e","25-34","C1","5-10 Stunden pro Woche","Deutsch, Spanisch","Spanisch (Muttersprache), Französisch (B1)","90480, Nürnberg, DE","L1","Snauk","NR","Masc.","Snkauken","en","en"
"535ebc6d2e6e27d48902628dc3b81b817602f0b8","45-54","C1","2-5 Stunden pro Woche","Deutsch","Nein","59759, Arnsberg, DE","L1","Snauk","NR","Masc.","Snauker","er","other"
"f8f1667f5c8ed532a0e8d8e7fbd46d52392c08db","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B2","7100 Neusiedl am See, AT","L1","Snauk","NR","Masc.","Snäuker","er","other"
"e432c6a2ac9027a9ddc230e41db91069613ed605","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","nein","01097, Dresden, GER","L1","Snauk","NR","Masc.","Snauken","en","en"
"d74ac6520811b69ac953a825b4fe399f8428a9ad","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch A2","NRW, D","L1","Snauk","NR","Masc.","Snauken","en","en"
"3d3d24cceb140b9c9be154d39c29112b64f296a1","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch und Italienisch ","Italienisch (Muttersprache) ","39100, Bozen, IT ","L1","Snauk","NR","Masc.","Snauks","s","other"
"8d2b7a1190706adf19e6849498064d17d7d1999f","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch B2","1220, Wien, AT","L1","Snauk","NR","Masc.","Snauke","e","e"
"c4479ea82dd6e94f360c33876f30f6c80521b8e3","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","Italienisch B2, Spanisch A1, Franzöisch A2","39028, Schlanders, IT","L1","Snauk","NR","Masc.","Snauks","s","other"
"6cbc6d65535f6339016aafc43a83900f9c13af28","25-34","B2","2-5 Stunden pro Woche","Deutsch","Bokmål (A1)","31582, NIenburg, D","L1","Snauk","NR","Neut.","Snauks","s","other"
"ad5e7c53a9213303fc764bd56ab83500b3a1760a","45-54","B1","2-5 Stunden pro Woche","Deutsch","","01591 Riesa, DE","L1","Snauk","NR","Masc.","Snauke","e","e"
"f5c6fd46adf6f740e3f1eae3fa2917a28b826064","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","","50827, Pulheim, DE","L1","Snauk","NR","Masc.","Snauken","en","en"
"e235f2ee53ff0b0aa775e0ba41f3497672a5e112","25-34","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","Deutsch, English","Nein","1230,Wien,AT","L1","Snauk","NR","Neut.","Snauke","e","e"
"ddde3abd10ff294e2a6cf2680d92cbf65c3c2b94","35-44","B2","Weniger als eine Stunde pro Woche","deutsch, polnisch"," polnisch, zweite Muttersprache","27576","L1","Snauk","NR","Masc.","Snauke","e","e"
"ae3ec25f0758920c3cc04de6a7934bce2e5e0551","18-24","B2","1-2 Stunden pro Woche","Deutsch","serbisch (Muttersprache)","Deutschland","L1","Snauk","NR","Masc.","Snauke","e","e"
"59a8d9ededa5cb1cb43b7c37c32368d194f6eae2","35-44","C1","Mehr als 10 Stunden pro Woche","Deutsch","nein","60313 Frankfurt","L1","Snauk","NR","Masc.","Snäuke","e","e"
"de79b73d97e7ef83d9228345644dc63e17255fef","55-64","A1","Weniger als eine Stunde pro Woche","Deutsch","","42283 Wuppertal D","L1","Snauk","NR","Masc.","Snauken","en","en"
"256f294d6d3d90314fe479206912780f047122de","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B2","77694, Kehl, DE","L1","Snauk","NR","Masc.","Snäuke","e","e"
"1a1b800b9340c94010272a7b85e448bf725d1dfb","35-44","C1","5-10 Stunden pro Woche","deutsch","","24159, Kiel, DE","L1","Snauk","NR","Neut.","Snauke","e","e"
"2ede7c6f0df284edacf8b10f7f7e064d075f08e3","35-44","B1","Mehr als 10 Stunden pro Woche","Deutsch","","21075, Hamburg, DE","L1","Snauk","NR","Masc.","Snauken","en","en"
"3272af342649ba4651cc316aba2bf38e79dc94f3","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B1, Spanisch A2","33104, Paderborn, DE","L1","Snauk","NR","Neut.","Snauken","en","en"
"7ab3f08e03377516ec9b701752047fa09b4bffee","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B2, Spanisch A2","10585, Berlin, DE","L1","Snauk","NR","Masc.","Snauks","s","other"
"33a84a335ecbd4ced5daee155eb152cd2c27b9d4","25-34","B2","5-10 Stunden pro Woche","Deutsch","","86500","L1","Snauk","NR","Masc.","Snauken","en","en"
"451bac7f5a9206d810ad168bc1b9228645641a20","18-24","B2","Mehr als 10 Stunden pro Woche","Deutsch","Nein","28790, Schwanewede, DE","L1","Snauk","NR","Neut.","Snauken","en","en"
"56998f63a0301eace51612af5f14e8a78d712c2c","35-44","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","Deutsch, Englisch","","10405, Berlin, DE","L2","Bral","R","Fem.","Brale","e","e"
"0c7008abe23dfdfbcb0b78f800a9079f2f731685","25-34","C1","5-10 Stunden pro Woche","Deutsch","Spanisch (A1), Rumänisch (A1)","90530, Wendelstein, GER","L2","Bral","R","Fem.","Bralen","en","en"
"bebb5b40fce960577c295faf17f1620611c6a9a7","35-44","C1","2-5 Stunden pro Woche","Deutsch","Französisch (B1), Spanisch (A2)","69115, Heidelberg, DE","L2","Bral","R","Masc.","Brale","e","e"
"2ba217b56c5c91fb09aec0f8db48e712b927c328","35-44","C2","5-10 Stunden pro Woche","Deutsc","Französisch B1","70437, Stuttgart, DE","L2","Bral","R","Masc.","Brale","e","e"
"bc0255a8d2673bbab0ac18be1983ceac8af7e47e","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch, Französisch","Französisch Muttersprache/C2","80333, München,, DE","L2","Bral","R","Neut.","Brals","s","other"
"17aec3a987470b1797d7b9420eb8b9cbf9325f32","18-24","B2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch A1","41812, Erkelenz, DE","L2","Bral","R","Neut.","Brale","e","e"
"8511cf50fd61ef2f2f88bf10fe4db5d4e457a15f","45-54","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","(Schweizer-)Deutsch & Englisch","Französisch B1, Italienisch A1","3123 Belp, Schweiz","L2","Bral","R","Neut.","Bräler","er","other"
"725e873e0caac548c4d958e4c430376d8a42cf72","35-44","C2","Mehr als 10 Stunden pro Woche","Deutsch","Italienisch B2, Spanisch A2, Französisch A1","1030, Wien, AT","L2","Bral","R","Masc.","Brale","e","e"
"3656e467ef75ff09f9e1b8eb96df3b57a853e868","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch (A1), Spanisch (A2)","25421, Pinneberg, DE","L2","Bral","R","Masc.","Bräle ","e","e"
"887b0086bd4097b99602811af57994c560100104","35-44","C1","5-10 Stunden pro Woche","Deutsch","","60306, Frankfurt am Main, DE","L2","Bral","R","Masc.","Brale","e","e"
"b050b2c818d240f1eb58a2ba12e4f071f010e721","25-34","B2","5-10 Stunden pro Woche","Deutsch","","13051, Berlin, DE","L2","Bral","R","Masc.","Brale","e","e"
"67a9bad9d20fb5af732093667aa7a98b06d5dd30","65+","B2","1-2 Stunden pro Woche","Deutsch","","27570 und 63691","L2","Bral","R","Masc.","Brale","e","e"
"50c902fcee68c68125bf75c748e80aa5c999c7dc","35-44","B2","2-5 Stunden pro Woche","Deutsch","Nein","74847 Obrigheim, DE","L2","Bral","R","Masc.","Bräle","e","e"
"72c9004c642f490efa4ffd4f1cad1abd3f676aae","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch (B2); Chinesisch (A2)","27624, Niedersachsen, DE","L2","Bral","R","Neut.","Brale","e","e"
"4bab9c843631964369329f436985e019d7bb9614","45-54","B2","Mehr als 10 Stunden pro Woche","Deutsch","","30419, Hannover, DE","L2","Bral","R","Masc.","Bräle","e","e"
"0d45d50567846bb18cdbb587d3a6dbad136ac99c","18-24","B1","2-5 Stunden pro Woche","Deutsch","","99099, Erfurt, GER","L2","Bral","R","Masc.","Brale","e","e"
"85a2797efe6aab16b9f53018fd8f0f6da4d3738c","35-44","C2","Mehr als 10 Stunden pro Woche","Deutsch","Niederländisch (B2), Französisch (B1), Spanisch (B1), Italienisch (B1), Schwedisch (B1), Russisch (B1)","44137, Dortmund, DE","L2","Bral","R","Masc.","Brale","e","e"
"150c23ea8afd28e53687cdacd2f4dbd715f6c751","25-34","C2","5-10 Stunden pro Woche","Deutsch","","34125","L2","Bral","R","Masc.","Brale","e","e"
"62b105f21a044df143321bf80484975fe0a9f102","65+","B1","2-5 Stunden pro Woche","Deutsch","Französisch A2","50996 Köln DE","L2","Bral","R","Masc.","Bralle","e","e"
"621488e9f9f85c2c616daa856b15dfe071f4181e","18-24","B2","Mehr als 10 Stunden pro Woche","deutsch","","61137, Schöneck, DE","L2","Bral","R","Fem.","Bralen","en","en"
"9922dd76d71d0db71a614d12a5cb4637eb6d0e83","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Italienisch B1, Japanisch A2","4020, Linz, AT","L2","Bral","R","Neut.","Braeler","er","other"
"da49ffbc8d4652de5ad9156ed06edac7260647a3","18-24","C1","5-10 Stunden pro Woche","Deutsch","Nein","1100, Wien, AT","L2","Bral","R","Masc.","Bralen","en","en"
"201c2220657d13f8c2a0983771dd887dbe9390bb","25-34","C1","5-10 Stunden pro Woche","Deutsch","Französisch A1","40472, Düsseldorf, DE","L2","Bral","R","Masc.","Brälen","en","en"
"44532386d76035790fc476ac44376275138eff14","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B1, Niederländisch A1","76889, Kapsweyer, DE","L2","Bral","R","Masc.","Brale","e","e"
"b473840125902c8b98806f5ce58f57e96d7a0e14","45-54","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch A2, Portugiesisch A1","64625 Bensheim, DE","L2","Bral","R","Masc.","Brale","e","e"
"3979a8a3537f6d5738871c9e58b6bf9952d2333f","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Türkisch (Muttersprache), Finnisch (B1)","45124, Essen, DE","L2","Bral","R","Neut.","Bräle","e","e"
"560375e23c8c18c11c54f128d134b256e32c23f2","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","","63674, Altenstadt, DE","L2","Bral","R","Masc.","Bralen","en","en"
"c51e383a06725d126b7ba17364aabad707c19635","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","","57250, Netphen, DE","L2","Bral","R","Masc.","Brale","e","e"
"4a877b68a1d068503031bc7c4d471e6e6defea19","55-64","C2","Mehr als 10 Stunden pro Woche","Deutsch","nein","10207, Berlin, DE","L2","Bral","R","Masc.","Bralen","en","en"
"74ad7d7b46ec2cdfeaecf61d3d6dbf8c5efab4d0","45-54","C1","5-10 Stunden pro Woche","Deutsch","Italiensch A1","48653, Coesfeld, DEU","L2","Bral","R","Masc.","Brals","s","other"
"4f32c3b079c0c6cae37aa4f31dc10563f21cbd69","18-24","B2","5-10 Stunden pro Woche","Deutsch","","66111, Saarbrücken, DE","L2","Bral","R","Fem.","Brale","e","e"
"37bbae5c11197d5e859f62101c3352703c51fec9","18-24","C1","5-10 Stunden pro Woche","Deutsch","Französisch A1","79822, Titisee-Neustadt, DE","L2","Bral","R","Masc.","Bralen","en","en"
"8040598ad46ed22d10688daa58a2a2f2dcbb256d","55-64","B1","Weniger als eine Stunde pro Woche","deutsch","nein","56333, Winningen","L2","Bral","R","Masc.","Bralen","en","en"
"e4452547d8edaf7219f276680cfd391f7e47aafc","45-54","C2","Mehr als 10 Stunden pro Woche","Deutsch","Nein.","PLZ 36304","L2","Bral","R","Masc.","Brallen","en","en"
"95f83ddd10bdda423599df13849f5030f23770b5","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch A2, Spanisch A2, Russisch A1","72401, DE","L2","Bral","R","Masc.","Bräle","e","e"
"09a6f619b6162604af4e1dba5fe352c3bb4544e6","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch A1","22844, Norderstedt, DEU","L2","Bral","R","Masc.","Brale","e","e"
"cc330571484ad758c17aaea035c12a891b3b9b70","45-54","C1","Mehr als 10 Stunden pro Woche","deutsch","","76185, Karlsruhe, DE","L2","Bral","R","Masc.","Brale","e","e"
"be5aceb2f8edce82e7a015695f2c6b5371920abe","25-34","C2","5-10 Stunden pro Woche","Deutsch","","71332, Waiblingen, DE","L2","Bral","R","Masc.","Bralen","en","en"
"524e43353030642068c77ad1d3f72bd791296e1a","18-24","C1","5-10 Stunden pro Woche","Deutsch","","42489, Wülfrath, DE","L2","Bral","R","Fem.","Brale","e","e"
"8b81bf6a52e1a3d0edd5a5e3657488fb306b1a01","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Rumänisch (B1), Französisch (B1), Italienisch (A2), Latein (B1)","9020, Klagenfurt, AT","L2","Bral","R","Masc.","Brale","e","e"
"56998f63a0301eace51612af5f14e8a78d712c2c","35-44","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","Deutsch, Englisch","","10405, Berlin, DE","L2","Kach","R","Masc.","Käche","e","e"
"0c7008abe23dfdfbcb0b78f800a9079f2f731685","25-34","C1","5-10 Stunden pro Woche","Deutsch","Spanisch (A1), Rumänisch (A1)","90530, Wendelstein, GER","L2","Kach","R","Masc.","Kachen","en","en"
"bebb5b40fce960577c295faf17f1620611c6a9a7","35-44","C1","2-5 Stunden pro Woche","Deutsch","Französisch (B1), Spanisch (A2)","69115, Heidelberg, DE","L2","Kach","R","Neut.","Kache","e","e"
"2ba217b56c5c91fb09aec0f8db48e712b927c328","35-44","C2","5-10 Stunden pro Woche","Deutsc","Französisch B1","70437, Stuttgart, DE","L2","Kach","R","Neut.","Kächer","er","other"
"bc0255a8d2673bbab0ac18be1983ceac8af7e47e","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch, Französisch","Französisch Muttersprache/C2","80333, München,, DE","L2","Kach","R","Masc.","Kache","e","e"
"17aec3a987470b1797d7b9420eb8b9cbf9325f32","18-24","B2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch A1","41812, Erkelenz, DE","L2","Kach","R","Neut.","Käche","e","e"
"8511cf50fd61ef2f2f88bf10fe4db5d4e457a15f","45-54","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","(Schweizer-)Deutsch & Englisch","Französisch B1, Italienisch A1","3123 Belp, Schweiz","L2","Kach","R","Masc.","Käche","e","e"
"725e873e0caac548c4d958e4c430376d8a42cf72","35-44","C2","Mehr als 10 Stunden pro Woche","Deutsch","Italienisch B2, Spanisch A2, Französisch A1","1030, Wien, AT","L2","Kach","R","Neut.","Kächer","er","other"
"3656e467ef75ff09f9e1b8eb96df3b57a853e868","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch (A1), Spanisch (A2)","25421, Pinneberg, DE","L2","Kach","R","Neut.","Käche","e","e"
"887b0086bd4097b99602811af57994c560100104","35-44","C1","5-10 Stunden pro Woche","Deutsch","","60306, Frankfurt am Main, DE","L2","Kach","R","Neut.","Kache","e","e"
"b050b2c818d240f1eb58a2ba12e4f071f010e721","25-34","B2","5-10 Stunden pro Woche","Deutsch","","13051, Berlin, DE","L2","Kach","R","Neut.","Kächer","er","other"
"67a9bad9d20fb5af732093667aa7a98b06d5dd30","65+","B2","1-2 Stunden pro Woche","Deutsch","","27570 und 63691","L2","Kach","R","Masc.","Kache","e","e"
"50c902fcee68c68125bf75c748e80aa5c999c7dc","35-44","B2","2-5 Stunden pro Woche","Deutsch","Nein","74847 Obrigheim, DE","L2","Kach","R","Masc.","Kache","e","e"
"72c9004c642f490efa4ffd4f1cad1abd3f676aae","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch (B2); Chinesisch (A2)","27624, Niedersachsen, DE","L2","Kach","R","Fem.","Kache","e","e"
